train_file,test_file,version,num_train_seqs,num_test_seqs,train_extract_time_s,test_extract_time_s,total_train_time_s,run_type,model_id_or_k,prediction_time_s,accuracy,precision_macro,recall_macro,f1_macro
train80_11000_5.fasta,test20_11000_5.fasta,5,8800,2200,2.9743,0.9368,2004.6259,ensemble,19,4.9872,1.0,1.0,1.0,1.0
train80_11000_5.fasta,test20_11000_5.fasta,5,8800,2200,2.9743,0.9368,2004.6259,ensemble,20,5.1773,1.0,1.0,1.0,1.0
train80_11000_5.fasta,test20_11000_5.fasta,5,8800,2200,2.9743,0.9368,2004.6259,ensemble,21,5.387,1.0,1.0,1.0,1.0
train80_11000_5.fasta,test20_11000_5.fasta,5,8800,2200,2.9743,0.9368,2004.6259,ensemble,22,5.6097,1.0,1.0,1.0,1.0
train80_11000_5.fasta,test20_11000_5.fasta,5,8800,2200,2.9743,0.9368,2004.6259,ensemble,23,5.8292,1.0,1.0,1.0,1.0
train80_11000_5.fasta,test20_11000_5.fasta,5,8800,2200,2.9743,0.9368,2004.6259,ensemble,24,6.0195,1.0,1.0,1.0,1.0
train80_11000_5.fasta,test20_11000_5.fasta,5,8800,2200,2.9743,0.9368,2004.6259,ensemble,25,6.2273,1.0,1.0,1.0,1.0
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,0,1.6452,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,1,1.5522,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,2,1.6028,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,3,1.5475,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,4,1.5395,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,5,1.5914,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,6,1.585,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,7,1.5372,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,8,1.532,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,9,1.5949,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,10,1.531,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,11,1.5795,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,12,1.5319,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,13,1.5599,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,14,1.5499,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,15,1.5607,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,16,1.5768,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,17,1.5565,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,18,1.5825,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,19,1.5657,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,20,1.5517,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,21,1.564,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,22,1.5661,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,23,1.5924,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,individual,24,1.5456,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,1,1.6452,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,2,1.9256,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,3,2.2566,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,4,2.5323,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,5,2.8,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,6,3.1196,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,7,3.4328,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,8,3.6982,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,9,3.9584,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,10,4.2815,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,11,4.5408,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,12,4.8485,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,13,5.1086,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,14,5.3967,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,15,5.6749,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,16,5.9638,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,17,6.2688,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,18,6.5535,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,19,6.8642,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,20,7.1582,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,21,7.4381,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,22,7.7303,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,23,8.0246,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,24,8.3453,0.9994,0.9994,0.9994,0.9994
train70_11000_3.fasta,test30_11000_3.fasta,3,7700,3300,2.0201,1.2718,1760.5201,ensemble,25,8.6191,0.9994,0.9994,0.9994,0.9994
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,0,4.8011,0.9998,0.9998,0.9998,0.9998
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,1,4.7283,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,2,4.7209,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,3,4.7253,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,4,4.7244,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,5,4.7326,0.9998,0.9998,0.9998,0.9998
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,6,4.7295,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,7,4.7273,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,8,4.7245,0.9998,0.9998,0.9998,0.9998
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,9,4.7156,0.9998,0.9998,0.9998,0.9998
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,10,4.7187,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,11,4.7154,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,12,4.7225,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,13,4.7257,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,14,4.7209,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,15,4.7185,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,16,4.7079,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,17,4.7251,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,18,4.7309,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,19,4.7238,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,20,4.7122,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,21,4.7154,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,22,4.734,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,23,4.7315,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,individual,24,4.7174,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,1,4.8011,0.9998,0.9998,0.9998,0.9998
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,2,5.2685,0.9998,0.9998,0.9998,0.9998
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,3,5.7285,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,4,6.1929,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,5,6.6565,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,6,7.1282,0.9998,0.9998,0.9998,0.9998
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,7,7.5968,0.9998,0.9998,0.9998,0.9998
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,8,8.0632,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,9,8.5267,0.9998,0.9998,0.9998,0.9998
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,10,8.9814,0.9998,0.9998,0.9998,0.9998
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,11,9.4392,0.9998,0.9998,0.9998,0.9998
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,12,9.8938,0.9998,0.9998,0.9998,0.9998
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,13,10.3554,0.9998,0.9998,0.9998,0.9998
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,14,10.8202,0.9998,0.9998,0.9998,0.9998
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,15,11.2802,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,16,11.7379,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,17,12.1849,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,18,12.6492,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,19,13.1192,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,20,13.5822,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,21,14.0335,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,22,14.488,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,23,14.9611,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,24,15.4317,0.9996,0.9996,0.9996,0.9996
train10_11000_5.fasta,test90_11000_5.fasta,5,1100,9900,0.3049,4.2609,132.185,ensemble,25,15.8883,0.9996,0.9996,0.9996,0.9996
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,0,3.5468,0.9995,0.9996,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,1,3.5285,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,2,3.4908,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,3,3.52,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,4,3.5146,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,5,3.4861,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,6,3.5311,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,7,3.5146,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,8,3.5151,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,9,3.5166,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,10,3.4798,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,11,3.5058,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,12,3.55,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,13,3.5044,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,14,3.5446,0.9995,0.9996,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,15,3.4989,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,16,3.5277,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,17,3.5,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,18,3.4762,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,19,3.5273,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,20,3.4879,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,21,3.514,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,22,3.5117,0.9995,0.9996,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,23,3.5041,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,individual,24,3.5408,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,1,3.5468,0.9995,0.9996,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,2,4.1106,0.9995,0.9996,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,3,4.6366,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,4,5.1918,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,5,5.7416,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,6,6.263,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,7,6.8293,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,8,7.3792,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,9,7.9295,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,10,8.4813,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,11,8.9963,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,12,9.5374,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,13,10.1226,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,14,10.6623,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,15,11.2421,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,16,11.7763,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,17,12.3392,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,18,12.8744,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,19,13.3858,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,20,13.9484,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,21,14.4715,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,22,15.0207,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,23,15.5676,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,24,16.1069,0.9995,0.9995,0.9995,0.9995
train40_11000_2.fasta,test60_11000_2.fasta,2,4400,6600,1.2364,2.9648,1069.3193,ensemble,25,16.683,0.9995,0.9995,0.9995,0.9995
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,0,1.6506,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,1,1.5647,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,2,1.5737,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,3,1.6163,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,4,1.5992,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,5,1.5749,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,6,1.5658,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,7,1.5479,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,8,1.5929,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,9,1.5589,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,10,1.5595,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,11,1.5564,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,12,1.5824,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,13,1.566,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,14,1.5545,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,15,1.5746,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,16,1.5577,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,17,1.5445,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,18,1.5867,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,19,1.5624,0.9997,0.9997,0.9997,0.9997
train70_11000_5.fasta,test30_11000_5.fasta,5,7700,3300,2.3574,1.2873,1771.5389,individual,20,1.5802,0.9997,0.9997,0.9997,0.9997
